545,688
560,411
356,93
32,9
265,280
410,899
155,449
395,553
640,452
717,668
514,35
680,551
700,326
417,511
584,258
762,137
782,412
631,725
399,505
835,449
752,133
61,442
717,159
736,309
458,369
591,493
351,788
179,795
932,43
513,337
448,554
374,386
831,488
761,182
862,504
12,599
374,917
25,798
813,87
429,734
190,323
460,168
757,103
725,218
313,37
272,706
54,266
123,48
604,761
189,576
165,198
680,706
798,68
664,104
363,450
391,527
132,907
450,145
924,217
888,73
755,189
253,966
416,637
743,445
271,244
171,887
850,469
363,194
431,621
350,298
413,58
236,778
798,511
131,970
13,652
360,745
683,594
171,764
765,218
567,575
530,332
265,393
543,504
715,15
269,858
675,554
714,586
513,295
634,157
331,941
426,16
311,336
700,531
107,676
297,329
358,15
635,437
427,303
754,115
538,836
510,131
539,544
457,771
329,401
859,369
569,39
35,770
737,528
207,304
34,720
441,855
784,381
268,257
987,39
98,728
361,210
426,549
226,872
15,978
941,72
948,178
567,631
924,171
427,665
237,882
265,626
473,385
233,41
555,376
98,583
66,165
369,60
85,559
592,633
722,474
194,264
727,236
464,419
830,102
654,613
304,743
718,195
740,251
242,827
79,597
862,239
237,134
245,599
338,149
291,376
498,625
14,677
695,331
435,406
946,74
285,484
105,280
380,118
506,663
564,613
429,200
166,286
323,200
821,121
696,683
764,190
298,603
60,927
105,168
341,29
981,176
115,356
252,617
925,152
833,485
470,18
205,494
512,595
394,384
515,400
854,338
79,74
966,166
349,920
685,20
407,359
358,467
258,265
293,9
567,20
139,860
44,516
246,679
929,21
5,152
318,57
70,397
298,533
41,155
419,563
168,360
598,564
21,708
215,179
430,242
7,114
625,572
602,147
311,80
791,422
971,134
400,678
439,385
565,742
98,433
249,891
756,382
445,34
757,637
634,646
202,885
421,864
200,664
717,409
413,807
658,16
102,905
278,337
256,664
210,658
153,942
780,168
443,526
899,408
148,955
219,723
322,835
104,448
80,809
608,578
125,846
62,309
536,328
588,83
502,54
583,389
265,684
594,304
810,107
684,410
31,34
872,247
407,116
461,855
569,680
501,552
378,160
208,140
506,191
238,434
52,171
181,17
809,541
737,127
107,895
511,347
678,500
6,951
651,555
767,413
869,29
474,572
71,608
620,585
11,987
958,261
807,36
617,618
412,788
352,769
241,944
382,495
846,363
316,551
870,324
240,361
575,780
80,320
614,502
372,813
835,4
739,136
70,578
891,437
578,416
635,731
645,209
354,599
746,595
215,640
189,355
185,591
814,214
474,152
588,718
594,22
876,58
239,163
463,250
297,797
364,684
348,81
183,307
161,413
222,320
665,60
621,778
144,81
306,178
201,536
284,319
69,888
331,363
154,367
372,868
19,823
977,167
360,341
599,449
97,73
776,76
110,430
220,943
765,146
85,464
928,202
650,130
591,311
523,733
236,519
12,283
125,254
116,432
74,769
333,788
49,60
586,505
813,355
822,210
846,485
348,465
722,129
365,723
847,61
757,206
40,630
777,16
495,605
218,820
87,635
135,293
607,733
64,531
220,110
704,90
955,103
230,72
172,964
194,832
481,231
201,831
337,102
680,558
235,399
580,812
25,634
38,587
45,430
589,602
726,595
388,391
502,786
719,517
395,610
67,381
650,640
640,759
506,559
550,246
275,773
256,851
326,283
84,840
102,975
362,139
659,101
449,706
588,403
387,470
725,27
24,969
714,658
392,828
233,705
12,73
704,587
180,379
274,381
98,444
514,65
676,667
642,422
24,338
663,410
253,761
499,247
946,84
524,9
433,803
520,287
903,265
768,23
36,883
547,130
88,276
596,388
54,283
39,468
248,104
17,321
271,48
618,155
612,691
40,208
930,172
298,604
389,427
815,16
767,444
555,433
698,587
934,327
224,412
48,905
559,110
192,469
157,404
76,258
219,930
643,258
97,823
125,640
507,671
578,741
756,621
762,544
178,150
493,764
252,157
345,579
884,445
180,863
255,307
492,677
208,126
650,150
789,52
642,186
707,517
881,111
10,263
20,630
593,438
34,249
987,151
240,151
177,843
758,133
776,607
838,129
668,5
8,993
938,242
870,373
930,301
381,591
978,92
399,731
176,485
84,53
2,79
68,638
563,535
705,222
312,252
764,595
925,119
555,426
112,920
672,346
756,157
44,29
389,591
899,140
613,761
385,547
586,650
952,138
175,723
102,542
754,394
490,456
219,483
236,83
400,79
53,311
523,790
71,411
632,599
103,120
378,222
583,652
731,441
713,218
468,223
440,515
28,809
596,746
794,153
196,920
489,336
272,465
420,412
424,758
536,796
658,632
868,135
901,266
199,690
234,592
974,126
79,113
763,269
655,569
179,896
509,395
402,284
656,692
904,348
309,586
60,270
422,899
705,86
370,614
184,137
247,135
122,338
817,118
492,622
621,763
60,464
370,801
86,7
500,342
634,592
644,749
453,687
387,137
223,823
119,85
347,866
930,306
71,318
236,282
661,55
300,647
923,352
787,524
221,52
446,134
164,218
8,146
212,459
836,25
29,882
377,792
305,45
554,313
25,51
153,485
598,647
137,134
663,666
251,592
776,606
326,747
579,726
398,641
117,130
294,292
608,407
193,19
55,688
122,960
625,194
234,43
332,401
2,931
119,186
835,522
962,94
554,411
440,186
506,542
29,333
212,350
716,672
512,55
37,131
5,891
340,18
125,751
365,805
178,198
662,522
734,466
222,549
692,589
89,409
436,151
162,747
153,745
331,341
610,504
530,739
91,21
553,256
677,512
377,446
636,652
463,397
749,467
220,154
518,106
578,769
164,472
310,255
275,330
305,211
88,52
511,273
389,869
703,541
107,134
492,800
433,610
504,355
788,28
370,612
765,81
840,90
299,836
319,507
769,559
601,706
62,810
930,64
560,739
342,170
16,971
427,649
147,351
701,118
87,666
457,255
562,313
857,74
173,584
830,240
82,961
333,376
782,364
150,828
281,376
142,935
549,138
882,305
207,919
603,224
608,222
395,65
277,728
649,659
986,28
352,789
506,749
849,334
541,735
806,529
236,228
16,151
266,32
30,745
613,287
324,436
758,436
230,247
98,911
487,270
277,531
940,336
129,665
907,297
572,219
202,558
888,245
599,436
467,749
83,985
232,739
337,331
83,142
263,163
834,111
733,680
368,584
199,679
480,11
251,609
678,668
279,649
416,291
415,96
731,18
100,823
514,679
216,360
425,886
389,457
233,959
444,31
311,741
971,139
752,604
14,912
469,280
324,670
619,215
398,838
152,133
552,380
328,795
725,109
204,526
346,696
637,358
932,3
48,534
509,235
863,208
149,825
335,498
894,179
740,98
267,739
325,527
557,508
696,486
795,543
687,529
91,946
225,962
422,609
216,326
372,318
76,539
692,524
234,296
587,425
446,688
566,784
237,382
491,559
667,708
804,336
562,650
890,186
279,409
5,215
112,267
132,822
114,141
699,572
688,580
52,68
434,13
521,461
291,257
532,452
379,301
650,376
300,715
355,392
3,441
435,336
127,568
958,191
821,393
314,439
816,574
530,584
430,464
253,768
747,272
842,16
30,656
133,36
411,134
609,193
353,407
478,875
195,854
18,776
473,391
258,921
531,294
35,298
163,358
803,162
207,351
483,256
450,164
590,627
342,801
743,433
146,158
567,428
731,377
267,338
35,566
596,392
756,544
904,410
524,80
918,46
373,850
211,248
202,38
499,592
119,872
80,123
254,295
127,491
837,254
874,392
342,162
702,606
522,20
232,480
388,32
635,554
141,445
429,888
248,507
347,729
1,700
315,116
800,79
136,140
15,271
488,81
618,371
477,719
312,695
800,394
208,548
14,766
275,55
509,238
206,606
95,501
584,562
138,677
728,242
139,690
26,138
343,323
957,254
466,230
409,565
134,342
336,263
826,191
12,637
256,197
175,882
316,555
326,873
729,158
135,57
796,89
80,806
901,179
837,513
345,585
20,338
195,270
361,659
54,243
218,809
639,357
989,86
719,116
117,155
181,106
556,385
18,791
281,801
538,634
352,436
111,806
85,502
765,316
222,197
701,459
209,920
970,127
894,181
318,428
315,940
371,198
123,518
276,877
216,970
509,97
179,291
508,46
161,38
798,551
971,19
213,283
733,558
75,618
558,200
844,132
45,878
332,27
812,159
325,610
322,589
62,91
218,495
334,841
215,324
519,307
587,188
943,289
597,56
86,577
603,679
357,887
664,262
406,10
66,492
597,152
554,552
432,711
168,831
671,707
541,771
459,10
147,404
146,80
442,187
51,135
49,574
530,781
735,228
441,518
792,65
238,290
334,729
241,271
820,542
465,486
855,127
252,299
371,884
551,677
593,668
295,260
46,34
64,104
801,141
227,506
143,974
424,2
410,180
800,51
259,351
499,514
44,314
386,266
478,417
338,116
644,229
683,699
450,380
78,467
342,750
124,655
171,84
635,588
207,453
368,180
193,701
243,473
497,638
26,240
52,691
25,558
319,480
167,674
256,865
35,392
740,177
881,177
380,76
229,962
58,500
223,356
101,825
402,730
753,408
496,221
525,281
598,231
392,848
89,236
966,49
806,22
152,453
260,619
274,878
192,604
359,262
350,607
185,593
321,693
93,104
372,589
827,185
201,786
409,329
574,91
317,305
600,591
353,810
23,842
121,847
489,833
896,70
74,982
144,970
505,256
321,64
1,483
217,406
715,304
544,166
510,529
384,338
874,213
206,255
735,140
911,367
116,987
516,223
679,719
710,388
324,929
421,128
225,454
324,647
423,188
711,160
643,677
94,986
162,366
444,614
201,244
650,217
265,446
904,277
102,805
558,320
105,873
840,132
22,325
581,584
573,131
757,509
677,615
612,146
179,860
114,280
109,565
923,343
276,158
617,254
374,207
417,71
806,114
583,281
356,584
891,424
257,94
315,373
727,265
914,316
651,462
538,342
415,670
408,292
286,820
942,265
362,268
286,728
820,520
642,642
637,671
758,27
575,11
884,397
842,42
713,414
541,77
433,637
521,297
950,9
713,506
575,114
608,778
666,395
847,515
763,268
648,493
459,208
175,288
148,352
457,559
848,114
588,497
10,362
534,717
20,490
391,33
347,111
825,343
510,708
89,545
629,722
116,587
397,598
841,43
21,161
457,544
78,612
30,621
605,709
273,45
839,333
165,96
457,402
598,246
710,531
409,24
326,685
163,692
569,770
685,144
531,389
202,172
835,549
919,173
221,316
101,978
128,270
537,388
525,286
756,527
142,489
691,574
493,751
313,262
271,264
654,17
483,815
35,716
240,815
260,157
45,33
164,770
533,191
517,603
736,54
337,244
41,237
125,179
132,517
492,344
198,15
545,378
449,656
666,456
313,101
508,305
300,188
541,727
788,420
350,884
916,33
696,596
363,639
286,845
333,816
459,303
702,625
576,195
451,546
732,191
815,276
618,770
428,248
123,389
656,120
287,422
12,451
465,569
58,811
622,42
730,569
310,345
444,751
629,407
811,153
735,213
207,708
327,627
559,671
97,137
36,142
600,523
700,278
525,498
139,55
594,326
380,160
847,179
95,192
63,66
855,310
523,421
283,926
639,2
795,251
341,199
218,518
133,356
21,85
475,848
63,207
702,561
113,382
762,478
175,519
496,351
506,468
268,310
163,108
626,49
289,787
824,381
764,175
234,685
596,49
175,808
275,134
730,525
369,442
758,216
871,264
578,214
659,479
148,234
266,540
475,480
3,315
864,503
76,375
672,453
183,837
776,244
702,456
880,222
341,656
889,147
148,448
654,28
827,539
120,72
417,139
506,187
11,497
164,563
102,744
90,342
276,77
567,537
314,521
565,599
139,568
756,394
473,830
837,138
669,28
463,81
92,832
575,282
829,486
482,863
329,719
94,256
646,91
614,12
717,38
629,515
590,689
74,847
45,634
291,411
138,756
514,520
470,522
442,514
700,218
294,211
273,480
591,498
141,955
651,205
353,63
374,175
30,82
396,535
73,300
683,25
156,502
165,84
193,154
160,592
174,929
470,117
778,312
951,173
769,23
314,466
718,236
699,323
158,901
735,25
391,496
331,349
25,350
459,233
888,276
418,902
124,83
812,261
257,616
965,141
395,774
317,867
162,605
224,95
213,99
192,421
305,478
849,358
435,784
467,201
57,840
39,387
358,570
549,656
400,282
23,184
360,93
278,749
33,472
830,76
743,420
363,579
570,483
962,229
373,880
853,439
32,907
243,332
325,627
468,380
324,634
420,668
300,684
512,345
406,374
898,84
693,233
353,501
40,166
923,149
683,26
57,570
528,455
363,793
573,397
295,846
60,656
457,674
642,499
240,202
120,363
673,202
808,143
209,105
471,848
299,133
565,810
270,710
748,286
621,150
84,61
432,550
262,489
415,763
70,527
309,408
404,842
471,770
279,835
340,369
298,157
344,908
838,360
939,314
1,266
189,287
613,787
134,113
463,613
450,297
354,739
583,516
69,164
376,273
122,732
378,766
133,195
758,528
549,132
518,522
47,319
452,3
259,136
560,360
327,693
170,344
294,886
363,205
622,44
35,813
721,507
615,230
698,515
20,888
746,457
586,189
347,762
126,620
237,390
31,136
421,515
554,221
97,536
508,684
448,364
251,6
830,416
846,122
821,28
